"Collection","ID","Description","NES","pvalue","p.adjust","setSize"
"GO:BP","GOBP_DNA_BIOSYNTHETIC_PROCESS","GOBP_DNA_BIOSYNTHETIC_PROCESS",-1.49194632614746,0.00235128144838937,0.0856965712422674,153
"GO:BP","GOBP_FOCAL_ADHESION_ASSEMBLY","GOBP_FOCAL_ADHESION_ASSEMBLY",-1.56363505350183,0.00236598942892785,0.0856965712422674,81
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION","GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION",-1.58097310353605,0.00240854264588818,0.0864447851451503,16
"GO:BP","GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN","GOBP_PROTEIN_LOCALIZATION_TO_CENP_A_CONTAINING_CHROMATIN",-1.57515338047394,0.00264209556334529,0.0939729124692541,16
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",-1.48463032690493,0.00267472961972322,0.0942842190952436,170
"GO:BP","GOBP_SKELETAL_SYSTEM_MORPHOGENESIS","GOBP_SKELETAL_SYSTEM_MORPHOGENESIS",-1.46661523081787,0.00270118176702307,0.0943740320018327,209
"GO:BP","GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS","GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS",-1.57248006451287,0.00278806624763347,0.0965551363654118,16
"GO:BP","GOBP_FIBROBLAST_MIGRATION","GOBP_FIBROBLAST_MIGRATION",-1.56295610536836,0.00282409897794513,0.0967825587827644,55
"GO:BP","GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION","GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION",-1.5740282473764,0.00285388127853881,0.0967825587827644,35
"GO:BP","GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION","GOBP_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",-1.58039765425978,0.00286817613413968,0.0967825587827644,28
"GO:BP","GOBP_MEMBRANE_INVAGINATION","GOBP_MEMBRANE_INVAGINATION",-1.55948946378043,0.00293137908061292,0.0975648112473167,58
"GO:BP","GOBP_ENDODERM_FORMATION","GOBP_ENDODERM_FORMATION",-1.55353037327939,0.00294078331773827,0.0975648112473167,57
"GO:BP","GOBP_DNA_TEMPLATED_DNA_REPLICATION","GOBP_DNA_TEMPLATED_DNA_REPLICATION",-1.48568692189272,0.00303986905179469,0.100011691804045,156
"GO:BP","GOBP_DNA_REPLICATION","GOBP_DNA_REPLICATION",-1.43826088304926,0.00306916584456867,0.10014104755667,267
"GO:BP","GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES","GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",-1.47573272025528,0.00312789620018536,0.101220772117474,172
"GO:BP","GOBP_RESPONSE_TO_ANGIOTENSIN","GOBP_RESPONSE_TO_ANGIOTENSIN",-1.56535399719317,0.00322309417040359,0.102937955633428,40
"GO:BP","GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION","GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION",-1.41773966787077,0.00323310701584222,0.102937955633428,304
"GO:BP","GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN","GOBP_CELLULAR_RESPONSE_TO_ANGIOTENSIN",-1.5663733648841,0.00330127745083967,0.10426754700732,34
"GO:BP","GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY","GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",-1.51429332520398,0.00354349951124145,0.109119754416061,114
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION","GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",-1.55836431772593,0.00356066831005204,0.109119754416061,45
"GO:BP","GOBP_MAINTENANCE_OF_PROTEIN_LOCATION","GOBP_MAINTENANCE_OF_PROTEIN_LOCATION",-1.5561090689013,0.0035615354174911,0.109119754416061,63
"GO:BP","GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION","GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION",-1.55331807429541,0.00362090680100756,0.109119754416061,17
"GO:BP","GOBP_MITOTIC_SISTER_CHROMATID_COHESION","GOBP_MITOTIC_SISTER_CHROMATID_COHESION",-1.55025401515705,0.00362686783693602,0.109119754416061,31
"GO:BP","GOBP_ENDOTHELIAL_CELL_MIGRATION","GOBP_ENDOTHELIAL_CELL_MIGRATION",-1.44898314165218,0.00365569956796278,0.109119754416061,233
"GO:BP","GOBP_NADH_METABOLIC_PROCESS","GOBP_NADH_METABOLIC_PROCESS",-1.56470058023216,0.00367491166077738,0.109119754416061,38
"GO:BP","GOBP_REGULATION_OF_CELL_MATRIX_ADHESION","GOBP_REGULATION_OF_CELL_MATRIX_ADHESION",-1.51937806704853,0.00367602009557652,0.109119754416061,111
"GO:BP","GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY","GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY",-1.45506558801652,0.0037959138104276,0.111837818832598,221
"GO:BP","GOBP_OUTFLOW_TRACT_MORPHOGENESIS","GOBP_OUTFLOW_TRACT_MORPHOGENESIS",-1.5273203989548,0.00401710509265259,0.117478006709573,75
"GO:BP","GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.46531131137474,0.00419739081111741,0.12184778619332,196
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE","GOBP_NEGATIVE_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE",-1.55890286610863,0.0045823702999595,0.132052539738979,15
"GO:BP","GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE","GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE",-1.55243697789826,0.00479320734045467,0.137127410000834,45
"GO:BP","GOBP_REGULATION_OF_OSSIFICATION","GOBP_REGULATION_OF_OSSIFICATION",-1.50762693818963,0.00501099975556099,0.140697625727566,113
"GO:BP","GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING","GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",-1.49335835634433,0.00502032034425054,0.140697625727566,133
"GO:BP","GOBP_MEIOTIC_CELL_CYCLE","GOBP_MEIOTIC_CELL_CYCLE",-1.41398534827668,0.00504054350208196,0.140697625727566,265
"GO:BP","GOBP_RESPONSE_TO_OXIDATIVE_STRESS","GOBP_RESPONSE_TO_OXIDATIVE_STRESS",-1.37845099945327,0.00507506872488898,0.140697625727566,369
"GO:BP","GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION",-1.51452276588982,0.00509619059752835,0.140697625727566,83
"GO:BP","GOBP_MUSCLE_TISSUE_DEVELOPMENT","GOBP_MUSCLE_TISSUE_DEVELOPMENT",-1.36650745538559,0.00546505517603784,0.149833596076371,397
"GO:BP","GOBP_HEMOSTASIS","GOBP_HEMOSTASIS",-1.42860072101809,0.00559847721419774,0.152433020976915,217
"GO:BP","GOBP_ACTIN_MEDIATED_CELL_CONTRACTION","GOBP_ACTIN_MEDIATED_CELL_CONTRACTION",-1.5038282780198,0.0057278047565683,0.154886117663915,101
"GO:BP","GOBP_MYELOID_CELL_DEVELOPMENT","GOBP_MYELOID_CELL_DEVELOPMENT",-1.51557052717408,0.00588235294117647,0.157844234767312,81
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION","GOBP_NEGATIVE_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION",-1.54036286730049,0.00591715976331361,0.157844234767312,32
"GO:BP","GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE","GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE",-1.54957548568791,0.00601142170123234,0.159282502526613,23
"GO:BP","GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY","GOBP_REGULATION_OF_INSULIN_RECEPTOR_SIGNALING_PATHWAY",-1.51440558249097,0.00628766046633482,0.165131192254605,68
"GO:BP","GOBP_REGULATION_OF_BONE_MINERALIZATION","GOBP_REGULATION_OF_BONE_MINERALIZATION",-1.51199335305706,0.00634386328327292,0.165131192254605,74
"GO:BP","GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS","GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS",-1.39005417236509,0.00637562135292846,0.165131192254605,300
"GO:BP","GOBP_RESPONSE_TO_MECHANICAL_STIMULUS","GOBP_RESPONSE_TO_MECHANICAL_STIMULUS",-1.42789077419041,0.0063994610980128,0.165131192254605,214
"GO:BP","GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION","GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION",-1.45488257730805,0.00661636680208938,0.168192962305524,164
"GO:BP","GOBP_OSTEOBLAST_PROLIFERATION","GOBP_OSTEOBLAST_PROLIFERATION",-1.5361200764909,0.0066387646124982,0.168192962305524,32
"GO:BP","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS",-1.38213233589125,0.00667168836758851,0.168192962305524,312
"GO:BP","GOBP_NEUROBLAST_PROLIFERATION","GOBP_NEUROBLAST_PROLIFERATION",-1.51617357253832,0.00668852459016393,0.168192962305524,65
"GO:BP","GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION","GOBP_POSITIVE_REGULATION_OF_CELL_DIVISION",-1.50322280674326,0.00677749360613811,0.169351549095147,81
"GO:BP","GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION","GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION",-1.53719149042002,0.00692579505300353,0.171968797919861,38
"GO:BP","GOBP_CHONDROCYTE_DIFFERENTIATION","GOBP_CHONDROCYTE_DIFFERENTIATION",-1.49079597708836,0.00699815837937385,0.172539520015983,110
"GO:BP","GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION","GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION",-1.53843987090036,0.00703618609994256,0.172539520015983,33
"GO:BP","GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT","GOBP_REGULATION_OF_ACTIN_FILAMENT_BASED_MOVEMENT",-1.53027122170856,0.00720848056537102,0.175244271201812,38
"GO:BP","GOBP_DETECTION_OF_TEMPERATURE_STIMULUS","GOBP_DETECTION_OF_TEMPERATURE_STIMULUS",1.68501692594509,0.00723904195096917,0.175244271201812,23
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",-1.42042480191925,0.00727965057677232,0.175244271201812,216
"GO:BP","GOBP_CENTROSOME_DUPLICATION","GOBP_CENTROSOME_DUPLICATION",-1.49996652724487,0.00738724727838258,0.176756680333663,76
"GO:BP","GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS","GOBP_POSITIVE_REGULATION_OF_CYTOKINESIS",-1.52740605095805,0.00770739910313901,0.182356668951514,40
"GO:BP","GOBP_REGULATION_OF_HAIR_CYCLE","GOBP_REGULATION_OF_HAIR_CYCLE",1.67038151137174,0.00771366862079605,0.182356668951514,26
"GO:BP","GOBP_ALCOHOL_CATABOLIC_PROCESS","GOBP_ALCOHOL_CATABOLIC_PROCESS",-1.53287297682588,0.00783403452778181,0.183688933200399,31
"GO:BP","GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",-1.36302580787484,0.00790851768729294,0.183688933200399,340
"GO:BP","GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM","GOBP_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM",1.67539547297506,0.00790960451977401,0.183688933200399,19
"GO:BP","GOBP_ENDODERM_DEVELOPMENT","GOBP_ENDODERM_DEVELOPMENT",-1.49602547419774,0.00806142034548944,0.185154025000995,82
"GO:BP","GOBP_GLAND_MORPHOGENESIS","GOBP_GLAND_MORPHOGENESIS",-1.47641044017595,0.00806648741139086,0.185154025000995,113
"GO:BP","GOBP_CYTOKINETIC_PROCESS","GOBP_CYTOKINETIC_PROCESS",-1.52541716757055,0.00816326530612245,0.186292320396367,50
"GO:BP","GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",-1.39009591959599,0.00831418881960398,0.188646077355152,271
"GO:BP","GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY","GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",-1.35205942348303,0.00845755365260598,0.190802410402791,371
"GO:BP","GOBP_RESPONSE_TO_TESTOSTERONE","GOBP_RESPONSE_TO_TESTOSTERONE",-1.5226376538738,0.00854820627802691,0.190822968357286,40
"GO:BP","GOBP_POSITIVE_REGULATION_OF_OSSIFICATION","GOBP_POSITIVE_REGULATION_OF_OSSIFICATION",-1.52455516037897,0.00855513307984791,0.190822968357286,51
"GO:BP","GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION","GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION",-1.48319340379197,0.00861961274203623,0.191181073626736,99
"GO:BP","GOBP_SUPEROXIDE_METABOLIC_PROCESS","GOBP_SUPEROXIDE_METABOLIC_PROCESS",1.61150886627194,0.00867410161090459,0.191314822122074,63
"GO:BP","GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION","GOBP_MICROTUBULE_POLYMERIZATION_OR_DEPOLYMERIZATION",-1.44530464101566,0.00876050668876524,0.192147113373584,146
"GO:BP","GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION","GOBP_MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION",-1.44461190652012,0.00888577107447679,0.193817813270908,156
"GO:BP","GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION","GOBP_REGULATION_OF_METAPHASE_PLATE_CONGRESSION",-1.52410745664983,0.00910834132310642,0.196658860265418,15
"GO:BP","GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS","GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS",-1.5212834610009,0.0091156462585034,0.196658860265418,50
"GO:BP","GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION","GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.45449241435319,0.00921162818518962,0.197649500408308,132
"GO:BP","GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT","GOBP_REGULATION_OF_CARTILAGE_DEVELOPMENT",-1.49780927856874,0.00928590112477112,0.198166149408629,69
"GO:BP","GOBP_MAINTENANCE_OF_LOCATION","GOBP_MAINTENANCE_OF_LOCATION",-1.41930576090619,0.00940616500453309,0.198637226151458,197
"GO:BP","GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.46180783374056,0.00940860215053763,0.198637226151458,114
"GO:BP","GOBP_CARDIAC_SEPTUM_MORPHOGENESIS","GOBP_CARDIAC_SEPTUM_MORPHOGENESIS",-1.49208562259708,0.00950644615184269,0.198758611281632,71
"GO:BP","GOBP_MEIOTIC_SPINDLE_ORGANIZATION","GOBP_MEIOTIC_SPINDLE_ORGANIZATION",-1.52699264982274,0.00951503990178023,0.198758611281632,20
"GO:BP","GOBP_CARDIOCYTE_DIFFERENTIATION","GOBP_CARDIOCYTE_DIFFERENTIATION",-1.44378741140876,0.00971218761103873,0.201809035202005,143
"GO:BP","GOBP_RESPONSE_TO_PEPTIDE_HORMONE","GOBP_RESPONSE_TO_PEPTIDE_HORMONE",-1.33124510733655,0.00976685570258349,0.201882441433506,401
"GO:BP","GOBP_MONOSACCHARIDE_METABOLIC_PROCESS","GOBP_MONOSACCHARIDE_METABOLIC_PROCESS",-1.39049997668059,0.0099009900990099,0.203589108910891,253
"GO:BP","GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION","GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION",-1.44850721874121,0.0100406406885011,0.205296034944006,133
"GO:BP","GOBP_GLIOGENESIS","GOBP_GLIOGENESIS",-1.35525859745497,0.0100880017171067,0.205296034944006,319
"GO:BP","GOBP_PIGMENT_CELL_DIFFERENTIATION","GOBP_PIGMENT_CELL_DIFFERENTIATION",-1.51841031806788,0.0101552299434209,0.205604347777567,31
"GO:BP","GOBP_RESPONSE_TO_PAIN","GOBP_RESPONSE_TO_PAIN",-1.52038931070199,0.0102282834272161,0.206026851891068,27
"GO:BP","GOBP_ERYTHROCYTE_HOMEOSTASIS","GOBP_ERYTHROCYTE_HOMEOSTASIS",-1.43420155726678,0.010496520816134,0.207377695007521,150
"GO:BP","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY","GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",1.60345488082334,0.0105092966855295,0.207377695007521,60
"GO:BP","GOBP_RETINA_HOMEOSTASIS","GOBP_RETINA_HOMEOSTASIS",1.602363853553,0.0105675146771037,0.207377695007521,56
"GO:BP","GOBP_FEMALE_GAMETE_GENERATION","GOBP_FEMALE_GAMETE_GENERATION",-1.43261233034643,0.0105807665177522,0.207377695007521,153
"GO:BP","GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS","GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS",-1.50507518372974,0.0105949470252649,0.207377695007521,52
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT","GOBP_NEGATIVE_REGULATION_OF_LIPID_TRANSPORT",-1.515556353907,0.0106797517679319,0.207377695007521,32
"GO:BP","GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE","GOBP_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",1.45823776120299,0.0107466063348416,0.207377695007521,117
"GO:BP","GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION","GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION",-1.49466135139462,0.0107612594659227,0.207377695007521,59
"GO:BP","GOBP_GLUCOSE_METABOLIC_PROCESS","GOBP_GLUCOSE_METABOLIC_PROCESS",-1.41801896500034,0.0108286789011741,0.207377695007521,188
"GO:BP","GOBP_BONE_MINERALIZATION","GOBP_BONE_MINERALIZATION",-1.44607033024948,0.0108457226419693,0.207377695007521,116
"GO:BP","GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION","GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION",1.63601978882815,0.0108731466227348,0.207377695007521,34
"GO:BP","GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS","GOBP_RESPONSE_TO_XENOBIOTIC_STIMULUS",-1.33722471677948,0.0110076206604572,0.208933107535986,362
"GO:BP","GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE","GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE",-1.49436689781011,0.0110803324099723,0.209306949064931,63
"GO:BP","GOBP_COLLAGEN_FIBRIL_ORGANIZATION","GOBP_COLLAGEN_FIBRIL_ORGANIZATION",-1.49158943450735,0.0112905343311015,0.211033331380704,66
"GO:BP","GOBP_CARDIAC_CHAMBER_DEVELOPMENT","GOBP_CARDIAC_CHAMBER_DEVELOPMENT",-1.42658269576172,0.0113119533527697,0.211033331380704,159
"GO:BP","GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES","GOBP_PROGRAMMED_CELL_DEATH_IN_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",-1.51538124146842,0.0113454777884308,0.211033331380704,15
"GO:BP","GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION","GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION",-1.31212182524907,0.0114250103863731,0.211033331380704,465
"GO:BP","GOBP_DETECTION_OF_LIGHT_STIMULUS","GOBP_DETECTION_OF_LIGHT_STIMULUS",1.58371160374325,0.0114613180515759,0.211033331380704,61
"GO:BP","GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE","GOBP_POSITIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE",-1.51287798408003,0.011492443324937,0.211033331380704,17
"GO:BP","GOBP_REGULATION_OF_ACTION_POTENTIAL","GOBP_REGULATION_OF_ACTION_POTENTIAL",-1.50579194995682,0.0117006802721088,0.213862433862434,50
"GO:BP","GOBP_WOUND_HEALING","GOBP_WOUND_HEALING",-1.32489384008633,0.0117994100294985,0.214673137310876,391
"GO:BP","GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS","GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS",-1.39627079101956,0.0119955156950673,0.217239889743695,215
"GO:BP","GOBP_LAMELLIPODIUM_ASSEMBLY","GOBP_LAMELLIPODIUM_ASSEMBLY",-1.48969219333221,0.0120782460286202,0.217739339365263,66
"GO:BP","GOBP_EMBRYONIC_EYE_MORPHOGENESIS","GOBP_EMBRYONIC_EYE_MORPHOGENESIS",-1.50577866111225,0.0125559243758118,0.225321770162295,32
"GO:BP","GOBP_BONE_DEVELOPMENT","GOBP_BONE_DEVELOPMENT",-1.39497719791781,0.012701292810161,0.226899113187854,200
"GO:BP","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT","GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT",-1.35784810089487,0.0128690386071158,0.228548395223459,295
"GO:BP","GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION","GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION",-1.42950159834861,0.01290939517093,0.228548395223459,133
"GO:BP","GOBP_SISTER_CHROMATID_COHESION","GOBP_SISTER_CHROMATID_COHESION",-1.48861297090415,0.0130180658873539,0.229086006637168,60
"GO:BP","GOBP_VITAMIN_TRANSPORT","GOBP_VITAMIN_TRANSPORT",1.57888104661059,0.0131071703932151,0.229086006637168,54
"GO:BP","GOBP_PHAGOCYTOSIS_ENGULFMENT","GOBP_PHAGOCYTOSIS_ENGULFMENT",-1.50491227083471,0.0131138392857143,0.229086006637168,42
"GO:BP","GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS","GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",-1.38932909409607,0.0132207532496389,0.229450840680448,228
"GO:BP","GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY","GOBP_REGULATION_OF_SHORT_TERM_NEURONAL_SYNAPTIC_PLASTICITY",1.62437905238293,0.0132575757575758,0.229450840680448,16
