"pathway","NES","padj","gene","gene_log2FC","gene_padj"
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"MMP14",-1.42341006552546,1.91381872159422e-25
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"THY1",-1.39209380592993,3.76750299803932e-20
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"SFRP1",-1.35636149456363,1.27386241388775e-24
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"ACTN1",-1.33748767317466,7.78042920392032e-30
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"FERMT2",-1.28471017781155,1.28974619360147e-14
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"PHLDB2",-1.20322591151744,2.32142808152156e-15
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"ITGA2",-1.14247579466725,5.40213269234652e-19
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"STON1",-1.10724470934379,2.79679722637719e-11
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"ARHGAP6",-1.07010580890964,0.0065774861277945
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"S100A10",-1.02370002357237,2.12066617413295e-08
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"COL16A1",-0.934785147353433,0.000128963178608847
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"SMAD3",-0.914075611738659,2.91147300653081e-14
"GOBP_FOCAL_ADHESION_ASSEMBLY",-1.55070402538945,0.0816881108794846,"LIMS1",-0.879220079871686,1.07684795485845e-09
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"THBS1",-5.16471413946792,0
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"RHOJ",-3.58499891694571,1.37907982980205e-105
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"VEGFC",-3.23492483525408,2.2587244130984e-40
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"PRKD1",-2.96893802822791,6.61689032842727e-105
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"TMSB4X",-2.95816788923507,1.99218731277703e-12
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"ETS1",-2.52250066304808,1.98185565824567e-78
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"ANXA1",-2.46113953485952,5.01208646388006e-30
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"AMOT",-2.34036490108262,2.13485616135174e-78
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"HDAC9",-2.34007634726241,4.25009202733988e-86
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"VEGFA",-2.21874261636616,4.64691965500033e-63
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"ANGPT1",-2.08196143987336,4.62469190763532e-19
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"PLK2",-1.93707086403495,8.10065149199085e-39
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"MIR221",-1.7576843465765,1.31604223792563e-05
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"NRP1",-1.70287836120004,1.2636777817167e-49
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"MIR30A",-1.69114950990039,0.179167872806551
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"SRPX2",-1.63070386215372,1.6740868773151e-14
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"HSPB1",-1.60640320987021,6.40857374582644e-29
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"HMOX1",-1.39156728134048,5.36708886161283e-14
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"PTGS2",-1.3815697091057,0.355071010267589
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"MIR10B",-1.36104179905856,0.0792639710997941
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"FGF2",-1.20606297814764,4.31673327261947e-22
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"MIR210",-1.19143003973176,0.24270705824582
"GOBP_POSITIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",-1.61777273766407,0.0816881108794846,"HMGB1",-1.11691287853039,0.0146736624471418
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"CCN1",-7.58217516754692,2.48648936860275e-184
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"DAB2",-4.75916780426494,3.62467344947086e-153
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"ITGB3",-4.24773261828121,2.94707693785138e-230
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"ABI3BP",-3.92593960471013,1.71327769923472e-200
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"COL8A1",-3.6564954861073,1.10621260980863e-82
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"NDNF",-3.05974949648088,1.51311450628741e-15
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"DOCK1",-2.60720633264655,1.25521458925796e-82
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"FN1",-2.51778637847426,2.59161713560113e-84
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"CDK6",-2.50416652567573,5.2950036925613e-94
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"RIN2",-2.35208958768779,5.02842115684272e-61
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"CCDC80",-2.34334935766562,1.73043385340658e-60
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"CD36",-2.27985808946027,4.21974463846323e-05
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"VEGFA",-2.21874261636616,4.64691965500033e-63
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"EMP2",-2.20170279455352,6.65006416677475e-40
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"RAC3",-2.00030859160283,1.69522089774315e-09
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"MYADM",-1.77170868554818,2.13297231631144e-37
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"SDC4",-1.71931164630496,2.70043276572579e-33
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"NRP1",-1.70287836120004,1.2636777817167e-49
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"HAS2",-1.64387235215349,1.67585006751067e-29
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"PLEKHA2",-1.58706625670174,7.45483548480844e-35
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"FBLN1",-1.53655109648219,2.12318043207845e-16
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"TRIOBP",-1.52609539007947,1.88229241810948e-26
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"FOXF1",-1.48042557740564,0.0453690654280987
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"THY1",-1.39209380592993,3.76750299803932e-20
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"SFRP1",-1.35636149456363,1.27386241388775e-24
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"FERMT2",-1.28471017781155,1.28974619360147e-14
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"ITGA3",-1.27930839790344,6.1626807053987e-28
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"CDH13",-1.24650493120436,5.3062762559146e-16
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"FUT1",-1.19282710049759,0.0175039854626593
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"CX3CL1",-1.13714964669186,5.28035709726107e-16
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"EGFLAM",-1.12253583052472,0.304088719053589
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"CSF1",-1.10585592740607,2.70529539998132e-19
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"DOCK5",-1.07875124929209,4.5900205949956e-14
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"UTRN",-1.04874394267944,4.30389709813013e-16
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"S100A10",-1.02370002357237,2.12066617413295e-08
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"HACD1",-1.01105807847156,0.00786547609938495
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"EDIL3",-0.955502730524744,5.33433857935181e-10
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"COL16A1",-0.934785147353433,0.000128963178608847
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",-1.47510600797318,0.0816881108794846,"SMAD3",-0.914075611738659,2.91147300653081e-14
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"THBS1",-5.16471413946792,0
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"RHOJ",-3.58499891694571,1.37907982980205e-105
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"STARD13",-2.56581001892774,3.84776872973153e-62
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"ANXA1",-2.46113953485952,5.01208646388006e-30
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"MIR2355",-2.43760234033078,0.000206939381627399
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"HDAC9",-2.34007634726241,4.25009202733988e-86
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"VEGFA",-2.21874261636616,4.64691965500033e-63
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"PLK2",-1.93707086403495,8.10065149199085e-39
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"MIR221",-1.7576843465765,1.31604223792563e-05
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"NRP1",-1.70287836120004,1.2636777817167e-49
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"SRPX2",-1.63070386215372,1.6740868773151e-14
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"SPRED1",-1.45208170178637,1.91622551915107e-31
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"HMOX1",-1.39156728134048,5.36708886161283e-14
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"PTGS2",-1.3815697091057,0.355071010267589
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"MIR10B",-1.36104179905856,0.0792639710997941
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"FGF2",-1.20606297814764,4.31673327261947e-22
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"TBXA2R",-1.20006094447352,1.4450042516171e-06
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"CARD10",-1.03698860941304,7.47125418825769e-08
"GOBP_REGULATION_OF_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",-1.63879039690851,0.0816881108794846,"HDAC7",-1.00611334407494,2.18342596459228e-12
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"IGFBP5",-5.72505377078695,0
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"PARVA",-5.13370211651562,8.32659477609049e-191
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"DDR2",-4.52405488046812,8.7128848639006e-284
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"ITGB3",-4.24773261828121,2.94707693785138e-230
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"IGFBP3",-3.6914073879696,6.23368607481849e-59
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"TACR1",-3.52753029280769,4.51729044646604e-113
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"SORL1",-2.95239903492511,2.85094774693956e-92
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"TPM1",-2.06636952634976,2.40646339077541e-56
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"DOCK7",-2.03626535714654,1.51802751879691e-61
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"GSTP1",-1.94230762638385,5.97305619023728e-26
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"FAT1",-1.85340745148586,3.89971264095426e-53
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"MIR221",-1.7576843465765,1.31604223792563e-05
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"NRP1",-1.70287836120004,1.2636777817167e-49
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"SLIT2",-1.66905540272956,4.55501707309113e-44
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"MIR218-1",-1.66737982226049,0.0282084653461314
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION",-1.60650950822026,0.0816881108794846,"HAS2",-1.64387235215349,1.67585006751067e-29
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL11A1",-5.97911231595359,0
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL21A1",-4.2351221948193,7.37024584904564e-102
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL8A1",-3.6564954861073,1.10621260980863e-82
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL5A2",-3.25000987079925,3.51071821202547e-108
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL12A1",-3.12431620296627,5.82362331312125e-121
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL1A2",-2.41314459203315,4.074778855906e-85
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL5A1",-2.06127172205798,2.53064541586658e-59
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL14A1",-2.00617330847682,1.96181673609466e-48
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL4A6",-1.98289613985716,4.55229541560113e-32
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL4A2",-1.84703012684067,4.13981133297511e-50
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL4A1",-1.76638971877568,2.62218697482496e-34
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL4A4",-1.57807739632857,1.93753101933788e-05
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL5A3",-1.49568002046231,0.272558555404209
"REACTOME_COLLAGEN_CHAIN_TRIMERIZATION",-1.69631549792425,0.0816881108794846,"COL27A1",-1.41091461696814,3.25511228645922e-21
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL11A1",-5.97911231595359,0
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL8A1",-3.6564954861073,1.10621260980863e-82
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"ITGB4",-3.63919859917277,3.70200440361704e-156
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL5A2",-3.25000987079925,3.51071821202547e-108
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL12A1",-3.12431620296627,5.82362331312125e-121
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"LOXL1",-3.0496787515824,7.94249278672063e-50
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"LOXL2",-2.51922739608152,2.51617302894585e-58
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL1A2",-2.41314459203315,4.074778855906e-85
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL5A1",-2.06127172205798,2.53064541586658e-59
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL14A1",-2.00617330847682,1.96181673609466e-48
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL4A6",-1.98289613985716,4.55229541560113e-32
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL4A2",-1.84703012684067,4.13981133297511e-50
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"CTSL",-1.84505177312833,4.90046062752456e-17
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL4A1",-1.76638971877568,2.62218697482496e-34
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"LOX",-1.64185285649426,1.2660405673323e-16
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL4A4",-1.57807739632857,1.93753101933788e-05
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"PXDN",-1.52116804831424,3.64132457406068e-30
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL5A3",-1.49568002046231,0.272558555404209
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"CD151",-1.49556206624072,1.37853166489957e-17
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"COL27A1",-1.41091461696814,3.25511228645922e-21
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"DST",-1.28647351697666,6.53229112711348e-25
"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES",-1.65529151111128,0.082346080051335,"LOXL3",-1.24280403419749,2.26146696318932e-15
